run_segment_id,run_segment_name,ride_segment_id,ride_segment_name,coverage_ratio,points_on_road,total_run_points,tolerance_meters,is_match
39587686,Chemin Mausole bitume,34424313,Unknown,0.0,0,272,50,False
30716830,Partie technique parcour cross,8619783,Unknown,0.0,0,39,50,False
30716830,Partie technique parcour cross,19757771,Unknown,0.0,0,39,50,False
30716830,Partie technique parcour cross,2611960,Unknown,0.0,0,39,50,False
22292993,Travail lactique,34424313,Unknown,0.0,0,27,50,False
22292993,Travail lactique,24200402,Unknown,0.0,0,27,50,False
22292993,Travail lactique,5184125,Unknown,0.0,0,27,50,False
22292993,Travail lactique,16141737,Unknown,0.0,0,27,50,False
40105567,Plage de la Saline last k,34424313,Unknown,0.0,0,437,50,False
14597337,montée RDT - croisé golf parcours bleu,27183677,Unknown,0.0,0,519,50,False
14597337,montée RDT - croisé golf parcours bleu,8215589,Unknown,0.0,0,519,50,False
14597337,montée RDT - croisé golf parcours bleu,10178207,Unknown,0.0,0,519,50,False
14597337,montée RDT - croisé golf parcours bleu,10153702,Unknown,0.0,0,519,50,False
4753128,Route des Tamarins Climb,17657080,Unknown,0.0,0,42,50,False
4753128,Route des Tamarins Climb,27183677,Unknown,0.0,0,42,50,False
4753128,Route des Tamarins Climb,8215589,Unknown,0.0,0,42,50,False
4591562,Route des Tamarins Climb,17657080,Unknown,0.0,0,67,50,False
27291874,Climb Rue Fond génerèse-->Chemin de la vieille usine,17657080,Unknown,0.0,0,42,50,False
27291874,Climb Rue Fond génerèse-->Chemin de la vieille usine,27183677,Unknown,0.0,0,42,50,False
27291874,Climb Rue Fond génerèse-->Chemin de la vieille usine,8215589,Unknown,0.0,0,42,50,False
27291874,Climb Rue Fond génerèse-->Chemin de la vieille usine,10178207,Unknown,0.0,0,42,50,False
27291874,Climb Rue Fond génerèse-->Chemin de la vieille usine,10153702,Unknown,0.0,0,42,50,False
14597337,montée RDT - croisé golf parcours bleu,26796174,Unknown,0.0,0,519,50,False
14597337,montée RDT - croisé golf parcours bleu,34424313,Unknown,0.0,0,519,50,False
14597337,montée RDT - croisé golf parcours bleu,17657080,Unknown,0.0,0,519,50,False
30716498,999,30894661,Unknown,0.0,0,42,50,False
30716498,999,8619783,Unknown,0.0,0,42,50,False
30716498,999,19757771,Unknown,0.0,0,42,50,False
30716498,999,2611960,Unknown,0.0,0,42,50,False
30716830,Partie technique parcour cross,26643823,Unknown,0.0,0,39,50,False
30716830,Partie technique parcour cross,18037017,Unknown,0.0,0,39,50,False
30716830,Partie technique parcour cross,22449406,Unknown,0.0,0,39,50,False
30716830,Partie technique parcour cross,30894661,Unknown,0.0,0,39,50,False
12623957,Petite-île Regional Stadium Loop,26283814,Unknown,0.0,0,53,50,False
22588959,chemin blanc aller retour,26643823,Unknown,0.0,0,326,50,False
22588959,chemin blanc aller retour,18037017,Unknown,0.0,0,326,50,False
22588959,chemin blanc aller retour,8619783,Unknown,0.0,0,326,50,False
23814530,Descente cité Jacques duclos,26643823,Unknown,0.0,0,107,50,False
23814530,Descente cité Jacques duclos,18037017,Unknown,0.0,0,107,50,False
38694124,Relance jusqu'a Bar Chichi,33532550,Unknown,0.0,0,234,50,False
38291780,Chemin MARTIN  FULL CLIMB ,34424313,Unknown,0.0,0,329,50,False
38291780,Chemin MARTIN  FULL CLIMB ,26704749,Unknown,0.0,0,329,50,False
38291780,Chemin MARTIN  FULL CLIMB ,13862750,Unknown,0.0,0,329,50,False
27823116,Chemin Martin Up,34424313,Unknown,0.0,0,511,50,False
27823116,Chemin Martin Up,27183677,Unknown,0.0,0,511,50,False
27823116,Chemin Martin Up,26704749,Unknown,0.0,0,511,50,False
27823116,Chemin Martin Up,13862750,Unknown,0.0,0,511,50,False
27291874,Climb Rue Fond génerèse-->Chemin de la vieille usine,26796174,Unknown,0.0,0,42,50,False
27291874,Climb Rue Fond génerèse-->Chemin de la vieille usine,34424313,Unknown,0.0,0,42,50,False
27057157,le tour 200,10159795,Unknown,0.0,0,68,50,False
27057157,le tour 200,6215467,Unknown,0.0,0,68,50,False
27057157,le tour 200,16869055,Unknown,0.0,0,68,50,False
27057157,le tour 200,16508458,Unknown,0.0,0,68,50,False
22999853,1 km sentier littoral sens ste suzanne - ste marie,25311365,Unknown,0.0,0,201,50,False
4591595,Chemin Ratinaud Climb,15438760,Unknown,0.0,0,99,50,False
40105567,Plage de la Saline last k,17191072,Unknown,0.0,0,437,50,False
40105567,Plage de la Saline last k,17191041,Unknown,0.0,0,437,50,False
40105567,Plage de la Saline last k,3858159,Unknown,0.0,0,437,50,False
27048901,Piton Cascade cote raide citerne,24880431,Unknown,0.0,0,108,50,False
27048901,Piton Cascade cote raide citerne,34101022,Unknown,0.0,0,108,50,False
27048901,Piton Cascade cote raide citerne,4211464,Unknown,0.0,0,108,50,False
27048901,Piton Cascade cote raide citerne,27678469,Unknown,0.0,0,108,50,False
20038184,piste du 14ème,12851670,Unknown,0.0,0,89,50,False
19922036,piste fac tampon,17820688,Unknown,0.0,0,81,50,False
23982138,Verval dans le dur,18036527,Unknown,0.0,0,146,50,False
21343830,test en cote D4-Summer3,27183677,Unknown,0.0,0,113,50,False
11445121,Montée Ravine Boucan,17657080,Unknown,0.0,0,252,50,False
11445121,Montée Ravine Boucan,27183677,Unknown,0.0,0,252,50,False
11445121,Montée Ravine Boucan,8215589,Unknown,0.0,0,252,50,False
22394582,climb vers chemin park chevaux,34424313,Unknown,0.0,0,353,50,False
22394582,climb vers chemin park chevaux,17657080,Unknown,0.0,0,353,50,False
22394582,climb vers chemin park chevaux,27183677,Unknown,0.0,0,353,50,False
22394582,climb vers chemin park chevaux,8215589,Unknown,0.0,0,353,50,False
22394582,climb vers chemin park chevaux,26796224,Unknown,0.0,0,353,50,False
22394582,climb vers chemin park chevaux,2683286,Unknown,0.0,0,353,50,False
22394582,climb vers chemin park chevaux,10153702,Unknown,0.0,0,353,50,False
22615721,1 tour 10km BFusil,30894702,Unknown,0.0,0,374,50,False
22615721,1 tour 10km BFusil,26643823,Unknown,0.0,0,374,50,False
22615721,1 tour 10km BFusil,18037017,Unknown,0.0,0,374,50,False
19298945,2000M sur piste stade Jean Allane,30894702,Unknown,0.0,0,713,50,False
12623957,Petite-île Regional Stadium Loop,25914884,Unknown,0.0,0,53,50,False
27329269,Descente Piton maillot->Plateau,17677572,Unknown,0.0,0,217,50,False
10971236,Orangers -> Lataniers (int.),34424313,Unknown,0.0,0,75,50,False
23983528,Descente Ravine du Guillaume,34424313,Unknown,0.0,0,553,50,False
23983528,Descente Ravine du Guillaume,20346309,Unknown,0.0,0,553,50,False
9000209,Sentier St Denis La Montagne,10779536,Unknown,0.0,0,1523,50,False
9000209,Sentier St Denis La Montagne,6307489,Unknown,0.0,0,1523,50,False
15431261,Chemin des Anglais D100,19137610,Unknown,0.0,0,176,50,False
27396016,Cocagnes - Pharma Ruisseau,10779536,Unknown,0.0,0,651,50,False
27396016,Cocagnes - Pharma Ruisseau,6307489,Unknown,0.0,0,651,50,False
27396016,Cocagnes - Pharma Ruisseau,38893895,Unknown,0.0,0,651,50,False
19761128,Chemin Commins (descente),10779536,Unknown,0.0,0,52,50,False
19761128,Chemin Commins (descente),6307489,Unknown,0.0,0,52,50,False
23780788,Montée Kader ↩️,10779536,Unknown,0.0,0,220,50,False
23780788,Montée Kader ↩️,6307489,Unknown,0.0,0,220,50,False
26678450,UH RB - Entrée TERRAIN,10779536,Unknown,0.0,0,35,50,False
26678450,UH RB - Entrée TERRAIN,6307489,Unknown,0.0,0,35,50,False
24313886,UH GDE CHALOUPE - LA CROIX,34803338,Unknown,0.0,0,291,50,False
24313886,UH GDE CHALOUPE - LA CROIX,34803373,Unknown,0.0,0,291,50,False
24313886,UH GDE CHALOUPE - LA CROIX,34803331,Unknown,0.0,0,291,50,False
15431261,Chemin des Anglais D100,9617370,Unknown,0.0,0,176,50,False
10478826,Front de Mer de l'Etang (par le bois),12015964,Unknown,0.0,0,148,50,False
33217168,11ap,26643823,Unknown,0.0,0,48,50,False
33217168,11ap,22597540,Unknown,0.0,0,48,50,False
33217168,11ap,21907207,Unknown,0.0,0,48,50,False
27584193,Rue de l'Eglise,26643823,Unknown,0.0,0,39,50,False
27584193,Rue de l'Eglise,22597540,Unknown,0.0,0,39,50,False
27584193,Rue de l'Eglise,30894726,Unknown,0.0,0,39,50,False
27584193,Rue de l'Eglise,21907207,Unknown,0.0,0,39,50,False
22366618,pompier ludoparc,26643823,Unknown,0.0,0,65,50,False
16457314,Relais 2 marathon Saint Benoit,25243141,Unknown,0.0,0,195,50,False
16457314,Relais 2 marathon Saint Benoit,22597540,Unknown,0.0,0,195,50,False
16457314,Relais 2 marathon Saint Benoit,4365267,Unknown,0.0,0,195,50,False
21589088,départ 1ère boucle BP,27183677,Unknown,0.0,0,2606,50,False
21589088,départ 1ère boucle BP,13862752,Unknown,0.0,0,2606,50,False
21589088,départ 1ère boucle BP,9078427,Unknown,0.0,0,2606,50,False
10478826,Front de Mer de l'Etang (par le bois),12035407,Unknown,0.0,0,148,50,False
10478826,Front de Mer de l'Etang (par le bois),24681170,Unknown,0.0,0,148,50,False
10478826,Front de Mer de l'Etang (par le bois),12019243,Unknown,0.0,0,148,50,False
10478826,Front de Mer de l'Etang (par le bois),12291153,Unknown,0.0,0,148,50,False
10478826,Front de Mer de l'Etang (par le bois),5275596,Unknown,0.0,0,148,50,False
26794246,Direction Point de Vue,10779536,Unknown,0.0,0,167,50,False
26794246,Direction Point de Vue,6307489,Unknown,0.0,0,167,50,False
16690528,UH Ruisseau blanc par le bois,10779536,Unknown,0.0,0,150,50,False
16690528,UH Ruisseau blanc par le bois,6307489,Unknown,0.0,0,150,50,False
9632803,Montée Cader-Ruisseau Blanc,10779536,Unknown,0.0,0,118,50,False
9632803,Montée Cader-Ruisseau Blanc,6307489,Unknown,0.0,0,118,50,False
16690555,UH Ruisseau blanc par le bois (version longue pour les initiés),10779536,Unknown,0.0,0,264,50,False
16690555,UH Ruisseau blanc par le bois (version longue pour les initiés),6307489,Unknown,0.0,0,264,50,False
29496338,Ch lagourgues de ch du centre a ch champ borne PM ,19251548,Unknown,0.0,0,806,50,False
29496338,Ch lagourgues de ch du centre a ch champ borne PM ,14596080,Unknown,0.0,0,806,50,False
15431261,Chemin des Anglais D100,6307489,Unknown,0.0,0,176,50,False
35398654,10 km colosse ( descente),30814102,Unknown,0.0,0,446,50,False
35731148,boucle des boucans,13715126,Unknown,0.0,0,2193,50,False
21684270,Chemin Arfmo canne,20300134,Unknown,0.0,0,467,50,False
21684270,Chemin Arfmo canne,26876546,Unknown,0.0,0,467,50,False
24552186,Dos d'ane-stade Halt-la,3530400,Unknown,0.0,0,2087,50,False
23089057,Rue des Jamblons,20300134,Unknown,0.0,0,103,50,False
23089057,Rue des Jamblons,9078410,Unknown,0.0,0,103,50,False
26292181,La balance de Gino ,9078410,Unknown,0.0,0,324,50,False
26292181,La balance de Gino ,17680439,Unknown,0.0,0,324,50,False
26292181,La balance de Gino ,18475184,Unknown,0.0,0,324,50,False
18316394,1ère boucle reco,27183677,Unknown,0.0,0,2910,50,False
21589088,départ 1ère boucle BP,3068161,Unknown,0.0,0,2606,50,False
21589088,départ 1ère boucle BP,32731998,Unknown,0.0,0,2606,50,False
29343886,Chemin Rio PM,15981338,Unknown,0.0,0,466,50,False
32756961,Tour des Ilets nord Mafate (sens horaire),25021077,Unknown,0.0,0,17755,50,False
21693665,RP JUMBO MACDO POSSESSION,12740035,Unknown,0.0,0,340,50,False
21693665,RP JUMBO MACDO POSSESSION,14452111,Unknown,0.0,0,340,50,False
22336782,Descente renaissance RA,16811280,Unknown,0.0,0,391,50,False
22336782,Descente renaissance RA,19855308,Unknown,0.0,0,391,50,False
24313886,UH GDE CHALOUPE - LA CROIX,38893895,Unknown,0.0,0,291,50,False
24313886,UH GDE CHALOUPE - LA CROIX,34803351,Unknown,0.0,0,291,50,False
10368949,Chaussée royale - Parc du Colosse,15981338,Unknown,0.0,0,283,50,False
29496338,Ch lagourgues de ch du centre a ch champ borne PM ,30814102,Unknown,0.0,0,806,50,False
29496338,Ch lagourgues de ch du centre a ch champ borne PM ,33053358,Unknown,0.0,0,806,50,False
29496338,Ch lagourgues de ch du centre a ch champ borne PM ,12942514,Unknown,0.0,0,806,50,False
10368949,Chaussée royale - Parc du Colosse,19404990,Unknown,0.0,0,283,50,False
10368949,Chaussée royale - Parc du Colosse,19404993,Unknown,0.0,0,283,50,False
14515224,400m sarda,28961473,Unknown,0.0,0,82,50,False
14515224,400m sarda,3899689,Unknown,0.0,0,82,50,False
32756961,Tour des Ilets nord Mafate (sens horaire),34424313,Unknown,0.0,0,17755,50,False
32756961,Tour des Ilets nord Mafate (sens horaire),15438760,Unknown,0.0,0,17755,50,False
35398654,10 km colosse ( descente),33053358,Unknown,0.0,0,446,50,False
35398654,10 km colosse ( descente),12942514,Unknown,0.0,0,446,50,False
17909771,Grand fond - port st gilles,26796224,Unknown,0.0,0,422,50,False
17909771,Grand fond - port st gilles,2683286,Unknown,0.0,0,422,50,False
35398654,10 km colosse ( descente),3822906,Unknown,0.0,0,446,50,False
17909771,Grand fond - port st gilles,10153702,Unknown,0.0,0,422,50,False
6974037,Golf Parcours bleu - La forêt,34424313,Unknown,0.0,0,487,50,False
6974037,Golf Parcours bleu - La forêt,17657080,Unknown,0.0,0,487,50,False
6974037,Golf Parcours bleu - La forêt,27183677,Unknown,0.0,0,487,50,False
35398654,10 km colosse ( descente),19251548,Unknown,0.0,0,446,50,False
35398654,10 km colosse ( descente),14596080,Unknown,0.0,0,446,50,False
29343886,Chemin Rio PM,28961473,Unknown,0.0,0,466,50,False
29343886,Chemin Rio PM,33053358,Unknown,0.0,0,466,50,False
29343886,Chemin Rio PM,3822906,Unknown,0.0,0,466,50,False
29343886,Chemin Rio PM,15981367,Unknown,0.0,0,466,50,False
29343886,Chemin Rio PM,19404993,Unknown,0.0,0,466,50,False
27094288,Rue de la Gare,28961473,Unknown,0.0,0,222,50,False
27094288,Rue de la Gare,19411268,Unknown,0.0,0,222,50,False
6974037,Golf Parcours bleu - La forêt,8215589,Unknown,0.0,0,487,50,False
27672030,Cambuston -> Deux rives ,23271374,Unknown,0.0,0,1200,50,False
27672030,Cambuston -> Deux rives ,39378154,Unknown,0.0,0,1200,50,False
26960736,Sainte Suzanne sentier littoral 2,16731692,Unknown,0.0,0,69,50,False
6974037,Golf Parcours bleu - La forêt,26796224,Unknown,0.0,0,487,50,False
21693620,DH rond point jp rond point macdo,20300682,Unknown,0.0,0,367,50,False
21693620,DH rond point jp rond point macdo,4905002,Unknown,0.0,0,367,50,False
21693632,rp macdo vers rp danseuses,32608148,Unknown,0.0,0,270,50,False
21693632,rp macdo vers rp danseuses,20300682,Unknown,0.0,0,270,50,False
37651229,Chemin Jeanson-embouchure ,13438819,Unknown,0.0,0,485,50,False
40559151,Départ Karo Can - La croisé,16818842,Unknown,0.0,0,110,50,False
39616726,Montée parapente,15438760,Unknown,0.0,0,594,50,False
20215675,Ravine montee point haut 2,19137610,Unknown,0.0,0,234,50,False
20215675,Ravine montee point haut 2,6307489,Unknown,0.0,0,234,50,False
4591703,Chemin des Anglais Climb,19137610,Unknown,0.0,0,97,50,False
4591703,Chemin des Anglais Climb,6675446,Unknown,0.0,0,97,50,False
4591703,Chemin des Anglais Climb,6307489,Unknown,0.0,0,97,50,False
33455008,12ap,18940022,Unknown,0.0,0,278,50,False
33455008,12ap,10045442,Unknown,0.0,0,278,50,False
37921718,Pas de freins(attention aux rotules),26615444,Unknown,0.0,0,264,50,False
37921718,Pas de freins(attention aux rotules),26611702,Unknown,0.0,0,264,50,False
34205774,Détour DTour 2023,34525947,Unknown,0.0,0,930,50,False
6974037,Golf Parcours bleu - La forêt,2683286,Unknown,0.0,0,487,50,False
4591702,Route du Littoral Climb,19137610,Unknown,0.0,0,208,50,False
21693620,DH rond point jp rond point macdo,20300799,Unknown,0.0,0,367,50,False
21693620,DH rond point jp rond point macdo,20196289,Unknown,0.0,0,367,50,False
21693620,DH rond point jp rond point macdo,32608148,Unknown,0.0,0,367,50,False
29343886,Chemin Rio PM,19404990,Unknown,0.0,0,466,50,False
13854018,Le brûlé - Ravine Montplaisir,37391646,Unknown,0.0,0,747,50,False
13854018,Le brûlé - Ravine Montplaisir,38211246,Unknown,0.0,0,747,50,False
13854018,Le brûlé - Ravine Montplaisir,28751450,Unknown,0.0,0,747,50,False
13854018,Le brûlé - Ravine Montplaisir,25984968,Unknown,0.0,0,747,50,False
13854018,Le brûlé - Ravine Montplaisir,7724403,Unknown,0.0,0,747,50,False
4710446,Sentier du Bassin du Diable Climb,26790127,Unknown,0.0,0,151,50,False
22775742,Montée Duparc + Grande Montée,9164675,Unknown,0.0,0,1250,50,False
10979498,Sentier ONF part 3 (descente sous-bois),7724403,Unknown,0.0,0,112,50,False
22588082,Le Mur ....,26790127,Unknown,0.0,0,316,50,False
22588082,Le Mur ....,6307489,Unknown,0.0,0,316,50,False
4591702,Route du Littoral Climb,6307489,Unknown,0.0,0,208,50,False
19366929,RD41 => Sentier des anglais,6307489,Unknown,0.0,0,754,50,False
2862771,Route Du Littoral Climb,19137610,Unknown,0.0,0,68,50,False
26325926,Boutique - Léproserie,6307489,Unknown,0.0,0,176,50,False
19446745,DH RD41 => Chemin des anglais,19137610,Unknown,0.0,0,1240,50,False
19446745,DH RD41 => Chemin des anglais,6307489,Unknown,0.0,0,1240,50,False
30495442,R3 Relais des marrons,17898400,Unknown,0.0,0,1192,50,False
30495442,R3 Relais des marrons,18940022,Unknown,0.0,0,1192,50,False
30495442,R3 Relais des marrons,2683291,Unknown,0.0,0,1192,50,False
30495442,R3 Relais des marrons,3924355,Unknown,0.0,0,1192,50,False
33271936,Montée Bagatelle,20200805,Unknown,0.0,0,669,50,False
33271936,Montée Bagatelle,18940022,Unknown,0.0,0,669,50,False
22775742,Montée Duparc + Grande Montée,22802689,Unknown,0.0,0,1250,50,False
22775742,Montée Duparc + Grande Montée,26108788,Unknown,0.0,0,1250,50,False
27671923,Deux rives -> Cambuston ,23271374,Unknown,0.0,0,1019,50,False
27671923,Deux rives -> Cambuston ,39378154,Unknown,0.0,0,1019,50,False
25371354,sentier de l'échelle depuis Ravine Rose,24342895,Unknown,0.0,0,1015,50,False
25371354,sentier de l'échelle depuis Ravine Rose,26722069,Unknown,0.0,0,1015,50,False
2862771,Route Du Littoral Climb,6307489,Unknown,0.0,0,68,50,False
13379815,Montée du Tracé TCSP (La Mare - Beauséjour),10479761,Unknown,0.0,0,510,50,False
12353693,Montée finette course à pied,40572679,Unknown,0.0,0,261,50,False
13854018,Le brûlé - Ravine Montplaisir,38471974,Unknown,0.0,0,747,50,False
34026930,Chemin Cascade Niagara,19855308,Unknown,0.0,0,335,50,False
35377906,1ère côte (chaîne à chaîne),28025113,Unknown,0.0,0,124,50,False
35377906,1ère côte (chaîne à chaîne),16731692,Unknown,0.0,0,124,50,False
35377906,1ère côte (chaîne à chaîne),19855308,Unknown,0.0,0,124,50,False
33224000,Montée chemin canne,20200805,Unknown,0.0,0,975,50,False
33224000,Montée chemin canne,18940022,Unknown,0.0,0,975,50,False
4710446,Sentier du Bassin du Diable Climb,6307489,Unknown,0.0,0,151,50,False
10979491,Sentier ONF part 2 (chemin bitume -> descente sous-bois),38471974,Unknown,0.0,0,1417,50,False
10979491,Sentier ONF part 2 (chemin bitume -> descente sous-bois),25984968,Unknown,0.0,0,1417,50,False
10979491,Sentier ONF part 2 (chemin bitume -> descente sous-bois),7724403,Unknown,0.0,0,1417,50,False
20347056,montée décheterie,3978668,Unknown,0.0,0,519,50,False
20703959,DH digue RDG,22661078,Unknown,0.0,0,252,50,False
21693582,DH rue jacques prévert,14452111,Unknown,0.0,0,338,50,False
22578454,bras pa - rue des limites- chemin des pensées,19482561,Unknown,0.0,0,145,50,False
22578454,bras pa - rue des limites- chemin des pensées,3950647,Unknown,0.0,0,145,50,False
30495442,R3 Relais des marrons,20200805,Unknown,0.0,0,1192,50,False
19522200,Colorad'up & down,10779536,Unknown,0.0,0,5726,50,False
19522200,Colorad'up & down,7724403,Unknown,0.0,0,5726,50,False
19522200,Colorad'up & down,6307489,Unknown,0.0,0,5726,50,False
19522200,Colorad'up & down,17526333,Unknown,0.0,0,5726,50,False
34002935,098AP,28025113,Unknown,0.0,0,664,50,False
34002935,098AP,15483293,Unknown,0.0,0,664,50,False
22578454,bras pa - rue des limites- chemin des pensées,13438819,Unknown,0.0,0,145,50,False
22578454,bras pa - rue des limites- chemin des pensées,13316979,Unknown,0.0,0,145,50,False
22578454,bras pa - rue des limites- chemin des pensées,23026462,Unknown,0.0,0,145,50,False
39681584,Ilet Fleurs Jaunes- BdPommes ,27434326,Unknown,0.0,0,319,50,False
39681584,Ilet Fleurs Jaunes- BdPommes ,19904003,Unknown,0.0,0,319,50,False
40556248,Bdp- Mare à Goyave UH,10500361,Unknown,0.0,0,597,50,False
40556248,Bdp- Mare à Goyave UH,27434326,Unknown,0.0,0,597,50,False
40556248,Bdp- Mare à Goyave UH,19904003,Unknown,0.0,0,597,50,False
34002935,098AP,16731692,Unknown,0.0,0,664,50,False
34002935,098AP,19855308,Unknown,0.0,0,664,50,False
27338101,Foulées liberté le la,22750432,Unknown,0.0,0,2711,50,False
27338101,Foulées liberté le la,40572679,Unknown,0.0,0,2711,50,False
27934091,Inter bassin boeuf,22950845,Unknown,0.0,0,499,50,False
24010643,De ch Darel à la vierge,15438760,Unknown,0.0,0,892,50,False
24010643,De ch Darel à la vierge,27450350,Unknown,0.0,0,892,50,False
12690438,DH Ilet Alcide -> Sans Soucis,13715126,Unknown,0.0,0,494,50,False
12690438,DH Ilet Alcide -> Sans Soucis,26876546,Unknown,0.0,0,494,50,False
35324074,Montée jusqu'au explosif,17657080,Unknown,0.0,0,450,50,False
35324074,Montée jusqu'au explosif,27183677,Unknown,0.0,0,450,50,False
10754872,Climb 3 Chemin Des Anglais,19137610,Unknown,0.0,0,203,50,False
35324074,Montée jusqu'au explosif,18266074,Unknown,0.0,0,450,50,False
35324074,Montée jusqu'au explosif,19374075,Unknown,0.0,0,450,50,False
15899124,La digue du Butor - Straight up,5188064,Unknown,0.0,0,286,50,False
14349774,T'as pas le vertige j'espère!,4054629,Unknown,0.0,0,10,50,False
19522200,Colorad'up & down,26790127,Unknown,0.0,0,5726,50,False
19522200,Colorad'up & down,25984968,Unknown,0.0,0,5726,50,False
23168659,Da 181 sens inverse horaire,40572679,Unknown,0.0,0,137,50,False
23168659,Da 181 sens inverse horaire,19410087,Unknown,0.0,0,137,50,False
18360464,blok cap la houssaye,22744125,Unknown,0.0,0,239,50,False
10754872,Climb 3 Chemin Des Anglais,6307489,Unknown,0.0,0,203,50,False
22502784,les 2 bosses ,21178034,Unknown,0.0,0,278,50,False
22502784,les 2 bosses ,17657080,Unknown,0.0,0,278,50,False
18368386,Intersection chemin des anglais terrain motocross,19137610,Unknown,0.0,0,1569,50,False
18368386,Intersection chemin des anglais terrain motocross,6307489,Unknown,0.0,0,1569,50,False
10754851,Climb 2 Chemin Des Anglais,19137610,Unknown,0.0,0,243,50,False
2432639,N1 A Climb,21178034,Unknown,0.0,0,217,50,False
10754851,Climb 2 Chemin Des Anglais,6307489,Unknown,0.0,0,243,50,False
20215737,Derniere descente,19137610,Unknown,0.0,0,232,50,False
20215737,Derniere descente,6307489,Unknown,0.0,0,232,50,False
16047644,Sprint vers gillot,5293340,Unknown,0.0,0,312,50,False
2862763,Chemin Des Anglais Climb,19137610,Unknown,0.0,0,128,50,False
27338101,Foulées liberté le la,23052937,Unknown,0.0,0,2711,50,False
22502784,les 2 bosses ,27183677,Unknown,0.0,0,278,50,False
22502784,les 2 bosses ,8215589,Unknown,0.0,0,278,50,False
22502784,les 2 bosses ,18266074,Unknown,0.0,0,278,50,False
22502784,les 2 bosses ,19374075,Unknown,0.0,0,278,50,False
33596580,111x,26643823,Unknown,0.0,0,868,50,False
33596580,111x,18037017,Unknown,0.0,0,868,50,False
33596580,111x,22449406,Unknown,0.0,0,868,50,False
33596580,111x,30894661,Unknown,0.0,0,868,50,False
33596580,111x,8619783,Unknown,0.0,0,868,50,False
33596580,111x,19757771,Unknown,0.0,0,868,50,False
33596580,111x,2611960,Unknown,0.0,0,868,50,False
26329565,Boucle ch Tourris,22449406,Unknown,0.0,0,483,50,False
26329565,Boucle ch Tourris,7001496,Unknown,0.0,0,483,50,False
17790739,Rue lory les bas>pompidou,19697717,Unknown,0.0,0,94,50,False
17790739,Rue lory les bas>pompidou,40572679,Unknown,0.0,0,94,50,False
17790739,Rue lory les bas>pompidou,17803640,Unknown,0.0,0,94,50,False
25779880,Contournante St Joseph - Seconde partie,26920696,Unknown,0.0,0,118,50,False
25779880,Contournante St Joseph - Seconde partie,19751717,Unknown,0.0,0,118,50,False
23061885,Chemin béton la glacière -parking maido ,34424313,Unknown,0.0,0,116,50,False
23061885,Chemin béton la glacière -parking maido ,17166939,Unknown,0.0,0,116,50,False
23061885,Chemin béton la glacière -parking maido ,6035411,Unknown,0.0,0,116,50,False
23061885,Chemin béton la glacière -parking maido ,14387031,Unknown,0.0,0,116,50,False
20030750,Montée Tête Dure ,34424313,Unknown,0.0,0,317,50,False
9579544,Montée Trois Roches vers Roche Plate,34424313,Unknown,0.0,0,573,50,False
21452965,Lataniers roche plate,34424313,Unknown,0.0,0,5555,50,False
27408966,chemin ligne berthaud jusqua bernica,34424313,Unknown,0.0,0,622,50,False
27408966,chemin ligne berthaud jusqua bernica,9078445,Unknown,0.0,0,622,50,False
27408966,chemin ligne berthaud jusqua bernica,27183677,Unknown,0.0,0,622,50,False
38796085,Rond point Manapany à Carrefour Market,31375991,Unknown,0.0,0,310,50,False
38796085,Rond point Manapany à Carrefour Market,28873827,Unknown,0.0,0,310,50,False
20067323,SENTIER LITTORAL NORD,3677607,Unknown,0.0,0,517,50,False
27986963,Csp2 bm,38094071,Unknown,0.0,0,294,50,False
28379670,Chemin Bois Gentils vers l'Ouest,30497939,Unknown,0.0,0,127,50,False
38715247,Chemin Bambou Climb,26283814,Unknown,0.0,0,105,50,False
38715247,Chemin Bambou Climb,25914884,Unknown,0.0,0,105,50,False
20904265,2 eme 5 a peu pres,26850152,Unknown,0.0,0,299,50,False
39960338,La Croisée -> Rond Point Grand Anse,12964048,Unknown,0.0,0,452,50,False
2862763,Chemin Des Anglais Climb,6307489,Unknown,0.0,0,128,50,False
39960338,La Croisée -> Rond Point Grand Anse,6405400,Unknown,0.0,0,452,50,False
39960338,La Croisée -> Rond Point Grand Anse,23274688,Unknown,0.0,0,452,50,False
17734152,bassin chevrette segment 2 ,26283814,Unknown,0.0,0,139,50,False
17734152,bassin chevrette segment 2 ,25914884,Unknown,0.0,0,139,50,False
30478800,Montée rue Georges Fourcade,34166449,Unknown,0.0,0,340,50,False
36914577,Carreau Banane- Cap Jaune DH,23191166,Unknown,0.0,0,159,50,False
36914577,Carreau Banane- Cap Jaune DH,27424735,Unknown,0.0,0,159,50,False
36914577,Carreau Banane- Cap Jaune DH,23191157,Unknown,0.0,0,159,50,False
22336782,Descente renaissance RA,4426387,Unknown,0.0,0,391,50,False
25779880,Contournante St Joseph - Seconde partie,26460737,Unknown,0.0,0,118,50,False
27563787,le 400 cote de l'église,16508458,Unknown,0.0,0,55,50,False
29069124,Charrette - Down,20856422,Unknown,0.0,0,81,50,False
21364366,Chemin ceinture 2.0,33583060,Unknown,0.0,0,566,50,False
27408966,chemin ligne berthaud jusqua bernica,26704749,Unknown,0.0,0,622,50,False
8757798,montée ravine fleurimont,17657080,Unknown,0.0,0,77,50,False
8757798,montée ravine fleurimont,27183677,Unknown,0.0,0,77,50,False
